entidad,caso,importe_asignado,direccion,resultado,fecha_llamado,cobrado
AYSE,23537787,347498.44,entrante,call_solicita_pago_contado,2026-03-09,0.00
AYSE,23537788,165562.55,entrante,call_pago_a_confirmar,2026-04-16,0.00
AYSE,23537812,40626.52,entrante,call_corto,2026-03-27,0.00
AYSE,23537812,40626.52,entrante,call_solicita_pago_contado,2026-03-27,0.00
AYSE,23537812,40626.52,entrante,call_solicita_pago_con_quita,2026-03-10,0.00
AYSE,23537812,40626.52,entrante,call_solicita_pago_con_quita,2026-03-10,0.00
AYSE,23537817,82044.41,entrante,call_pago_a_confirmar,2026-03-19,0.00
AYSE,23537817,82044.41,entrante,call_pago_a_confirmar,2026-03-19,0.00
AYSE,23537872,86661.47,entrante,call_solicita_pago_contado,2026-03-18,0.00
AYSE,23537907,167745.94,entrante,call_solicita_financiacion_6,2026-04-16,0.00
AYSE,23537919,52208.01,entrante,call_pago_a_confirmar,2026-03-31,0.00
AYSE,23537925,53826.20,entrante,call_solicita_pago_contado,2026-03-18,0.00
AYSE,23537940,1505.46,entrante,call_corto,2026-03-16,0.00
AYSE,23537940,1505.46,entrante,call_notificado,2026-03-13,0.00
AYSE,23537940,1505.46,entrante,call_no_atiende,2026-03-13,0.00
AYSE,23537940,1505.46,entrante,call_no_atiende,2026-03-13,0.00
AYSE,23537940,1505.46,entrante,call_pago_a_confirmar,2026-03-30,0.00
AYSE,23537940,1505.46,entrante,call_promesa,2026-03-27,0.00
AYSE,23537940,1505.46,entrante,call_solicita_pago_contado,2026-03-13,0.00
AYSE,23537940,1505.46,entrante,call_solicita_pago_contado,2026-03-17,0.00
AYSE,23537940,1505.46,entrante,call_solicita_pago_contado,2026-03-20,0.00
AYSE,23543843,20836.90,entrante,call_pago_a_confirmar,2026-04-06,0.00
AYSE,23543843,20836.90,entrante,call_pago_a_confirmar,2026-04-06,0.00
AYSE,23543844,21054.14,entrante,call_solicita_pago_con_quita,2026-03-30,0.00
AYSE,23543929,36559.77,entrante,call_solicita_pago_contado,2026-03-31,0.00
AYSE,23543957,45952.66,entrante,call_contestador,2026-03-13,0.00
AYSE,23543957,45952.66,entrante,call_notificado,2026-03-13,0.00
AYSE,23543957,45952.66,entrante,call_no_atiende,2026-03-13,0.00
AYSE,23543957,45952.66,entrante,call_solicita_pago_con_quita,2026-03-13,0.00
AYSE,23543978,13894.40,entrante,call_promesa,2026-04-07,0.00
AYSE,23543996,55321.87,entrante,call_contestador,2026-03-16,0.00
AYSE,23544017,17920.52,entrante,call_contestador,2026-03-20,0.00
AYSE,23544089,36344.40,entrante,call_reclamo,2026-04-07,0.00
AYSE,23544107,47423.18,entrante,call_notificado_responsable,2026-03-18,0.00
AYSE,23544107,47423.18,entrante,call_pago_a_confirmar,2026-03-18,0.00
AYSE,23544109,13845.85,entrante,call_contestador,2026-03-16,0.00
AYSE,23544109,13845.85,entrante,call_pago_a_confirmar,2026-03-27,0.00
AYSE,23544123,182782.09,entrante,call_solicita_financiacion_3,2026-04-14,0.00
AYSE,23544143,2539631.62,entrante,call_no_paga,2026-03-12,0.00
AYSE,23544170,668965.03,entrante,call_pago_a_confirmar,2026-04-10,0.00
AYSE,23544170,668965.03,entrante,call_pago_a_confirmar,2026-04-10,0.00
AYSE,23544175,84867.97,entrante,call_reclamo,2026-03-13,0.00
AYSE,23544195,138824.70,entrante,call_pago_a_confirmar,2026-04-10,0.00
AYSE,23544202,138942.26,entrante,call_no_paga,2026-03-20,0.00
AYSE,23544245,21253.80,entrante,call_notificado,2026-03-17,0.00
AYSE,23544271,30073.75,entrante,call_notificado,2026-03-18,0.00
AYSE,23544280,35140.23,entrante,call_solicita_pago_contado,2026-04-10,0.00
AYSE,23544322,5584.98,entrante,call_solicita_pago_contado,2026-04-08,0.00
AYSE,23544322,5584.98,entrante,call_solicita_pago_contado,2026-04-09,0.00
AYSE,23544337,63562.00,entrante,call_pago_a_confirmar,2026-04-15,0.00
AYSE,23544340,137952.51,entrante,call_notificado,2026-03-17,0.00
AYSE,23544388,62251.04,entrante,call_no_atiende,2026-04-10,0.00
AYSE,23544388,62251.04,entrante,call_solicita_pago_con_quita,2026-04-10,0.00
AYSE,23544392,152270.89,entrante,call_promesa,2026-04-27,0.00
AYSE,23544424,68644.78,entrante,call_promesa,2026-04-13,0.00
AYSE,23544427,116541.30,entrante,call_pago_a_confirmar,2026-03-25,0.00
AYSE,23544434,87445.31,entrante,call_promesa,2026-03-28,0.00
AYSE,23544494,32497.49,entrante,call_erroneo,2026-03-20,0.00
AYSE,23544494,32497.49,entrante,call_erroneo,2026-03-25,0.00
AYSE,23544502,40950.21,entrante,call_pago_a_confirmar,2026-03-25,0.00
AYSE,23544525,42355.89,entrante,call_solicita_pago_con_quita,2026-03-30,0.00
AYSE,23544539,15363.97,entrante,call_erroneo,2026-04-16,0.00
AYSE,23544541,15418.89,entrante,call_erroneo,2026-03-25,0.00
AYSE,23544555,15446.42,entrante,call_notificado,2026-03-18,0.00
AYSE,23544560,21456.85,entrante,call_notificado_responsable,2026-03-16,0.00
AYSE,23544560,21456.85,entrante,call_pago_a_confirmar,2026-03-27,0.00
AYSE,23544576,15418.89,entrante,call_erroneo,2026-03-30,0.00
AYSE,23544576,15418.89,entrante,call_erroneo,2026-04-08,0.00
AYSE,23544590,15363.97,entrante,call_solicita_pago_contado,2026-04-17,0.00
AYSE,23544633,15510.78,entrante,call_erroneo,2026-03-13,0.00
AYSE,23544633,15510.78,entrante,call_erroneo,2026-03-13,0.00
AYSE,23544633,15510.78,entrante,call_erroneo,2026-03-26,0.00
AYSE,23544633,15510.78,entrante,call_notificado,2026-03-13,0.00
AYSE,23544639,2443.58,entrante,call_erroneo,2026-04-08,0.00
AYSE,23544711,18088.58,entrante,call_solicita_pago_con_quita,2026-03-16,0.00
AYSE,23544723,41629.11,entrante,call_solicita_pago_contado,2026-04-06,0.00
AYSE,23544746,134350.37,entrante,call_corto,2026-03-27,0.00
AYSE,23544746,134350.37,entrante,call_corto,2026-03-27,0.00
AYSE,23544746,134350.37,entrante,call_corto,2026-03-27,0.00
AYSE,23544746,134350.37,entrante,call_notificado_responsable,2026-04-09,0.00
AYSE,23544746,134350.37,entrante,call_no_atiende,2026-03-27,0.00
AYSE,23544746,134350.37,entrante,call_pago_a_confirmar,2026-03-27,0.00
AYSE,23544751,17563.20,entrante,call_notificado,2026-04-08,0.00
AYSE,23544765,287180.05,entrante,call_pago_a_confirmar,2026-03-30,0.00
AYSE,23544831,69230.40,entrante,call_pago_a_confirmar,2026-04-06,0.00
AYSE,23544831,69230.40,entrante,call_promesa,2026-03-26,0.00
AYSE,23544831,69230.40,entrante,call_solicita_pago_con_quita,2026-03-16,0.00
AYSE,23544929,26409.01,entrante,call_solicita_pago_contado,2026-03-17,0.00
AYSE,23544937,17357.51,entrante,call_pago_a_confirmar,2026-03-31,0.00
AYSE,23544969,45699.23,entrante,call_promesa,2026-04-16,0.00
AYSE,23544969,45699.23,entrante,call_solicita_pago_con_quita,2026-04-17,0.00
AYSE,23544978,4383.37,entrante,call_pago_a_confirmar,2026-03-14,0.00
AYSE,23544984,29499.78,entrante,call_promesa,2026-04-14,0.00
AYSE,23544984,29499.78,entrante,call_promesa,2026-04-16,0.00
AYSE,23544984,29499.78,entrante,call_solicita_pago_con_quita,2026-03-31,0.00
AYSE,23544986,32043.45,entrante,call_erroneo,2026-03-13,0.00
AYSE,23544986,32043.45,entrante,call_erroneo,2026-03-20,0.00
AYSE,23545002,22983.82,entrante,call_pago_a_confirmar,2026-03-27,0.00
AYSE,23545008,17616.83,entrante,call_pago_a_confirmar,2026-04-14,0.00
AYSE,23545065,66683.51,entrante,call_notificado_responsable,2026-04-14,0.00
AYSE,23545083,198109.97,entrante,call_solicita_pago_con_quita,2026-03-12,0.00
AYSE,23545083,198109.97,entrante,call_solicita_pago_con_quita,2026-03-20,0.00
AYSE,23545099,111967.80,entrante,call_pago_a_confirmar,2026-04-09,0.00
AYSE,23545106,121453.22,entrante,call_notificado_responsable,2026-04-06,0.00
AYSE,23545132,36888.22,entrante,call_pago_a_confirmar,2026-04-01,0.00
AYSE,23545152,65708.48,entrante,call_pago_a_confirmar,2026-04-09,0.00
AYSE,23545174,55204.59,entrante,call_fuera_plazo,2026-04-27,0.00
AYSE,23545223,14993.20,entrante,call_notificado_responsable,2026-04-15,0.00
AYSE,23545223,14993.20,entrante,call_notificado_responsable,2026-04-15,0.00
AYSE,23545234,40358.47,entrante,call_notificado_responsable,2026-03-25,0.00
AYSE,23545287,20590.77,entrante,call_pago_a_confirmar,2026-03-20,0.00
AYSE,23545309,33520.01,entrante,call_solicita_pago_contado,2026-03-27,0.00
AYSE,23545356,75509.28,entrante,call_pago_a_confirmar,2026-03-17,0.00
AYSE,23545397,56002.88,entrante,call_pago_a_confirmar,2026-03-31,0.00
AYSE,23545397,56002.88,entrante,call_pago_a_confirmar,2026-03-31,0.00
AYSE,23545397,56002.88,entrante,call_pago_a_confirmar,2026-04-23,0.00
AYSE,23545493,53652.20,entrante,call_agenda,2026-03-13,0.00
AYSE,23545512,245796.67,entrante,call_promesa,2026-04-21,0.00
AYSE,23545605,1214696.89,entrante,call_pago_a_confirmar,2026-04-07,0.00
AYSE,23545629,62892.13,entrante,call_notificado_responsable,2026-04-20,0.00
AYSE,23545629,62892.13,entrante,call_solicita_pago_con_quita,2026-04-20,0.00
AYSE,23545646,84198.67,entrante,call_solicita_pago_con_quita,2026-04-13,0.00
AYSE,23545655,48166.76,entrante,call_solicita_pago_contado,2026-04-01,0.00
AYSE,23562273,105843.64,entrante,call_notificado,2026-03-31,0.00
AYSE,23562293,30004.23,entrante,call_agenda,2026-03-26,0.00
AYSE,23562293,30004.23,entrante,call_volver_a_llamar,2026-03-26,0.00
AYSE,23562321,17817.21,entrante,call_promesa,2026-04-16,0.00
AYSE,23562382,26988.21,entrante,call_notificado_responsable,2026-03-30,0.00
AYSE,23562382,26988.21,entrante,call_notificado_responsable,2026-04-10,0.00
AYSE,23562382,26988.21,entrante,call_solicita_pago_contado,2026-04-15,0.00
AYSE,23562414,17297.79,entrante,call_promesa,2026-04-16,0.00
AYSE,23562442,1044.34,entrante,call_notificado_responsable,2026-03-27,0.00
AYSE,23562548,20647.23,entrante,call_notificado,2026-03-25,0.00
AYSE,23562613,202729.05,entrante,call_no_atiende,2026-03-31,0.00
AYSE,23562613,202729.05,entrante,call_solicita_pago_contado,2026-03-31,0.00
AYSE,23562698,144924.93,entrante,call_promesa,2026-03-31,0.00
AYSE,23562769,13095.39,entrante,call_erroneo,2026-03-26,0.00
AYSE,23562800,21785.55,entrante,call_notificado,2026-04-10,0.00
AYSE,23562858,19335.37,entrante,call_corto,2026-04-15,0.00
AYSE,23562858,19335.37,entrante,call_notificado_responsable,2026-04-15,0.00
AYSE,23562897,28206.34,entrante,call_pago_a_confirmar,2026-03-20,0.00
AYSE,23562941,23029.38,entrante,call_notificado,2026-03-20,0.00
AYSE,23562941,23029.38,entrante,call_no_atiende,2026-03-20,0.00
AYSE,23562941,23029.38,entrante,call_pago_a_confirmar,2026-03-27,0.00
AYSE,23562941,23029.38,entrante,call_pago_a_confirmar,2026-03-30,0.00
AYSE,23562941,23029.38,entrante,call_promesa,2026-03-20,0.00
AYSE,23562941,23029.38,entrante,call_solicita_pago_con_quita,2026-03-25,0.00
AYSE,23562969,45027.73,entrante,call_notificado_responsable,2026-03-20,0.00
AYSE,23563050,76351.47,entrante,call_notificado,2026-03-31,0.00
AYSE,23563050,76351.47,entrante,call_solicita_pago_con_quita,2026-04-23,0.00
AYSE,23563100,49017.33,entrante,call_erroneo,2026-03-31,0.00
AYSE,23563153,36255.45,entrante,call_solicita_pago_contado,2026-04-20,0.00
AYSE,23563171,42650.55,entrante,call_solicita_pago_contado,2026-03-25,0.00
AYSE,23563202,61285.58,entrante,call_solicita_pago_con_quita,2026-03-30,0.00
AYSE,23563231,317637.68,entrante,call_solicita_financiacion,2026-03-19,0.00
AYSE,23563270,75970.32,entrante,call_erroneo,2026-03-25,0.00
AYSE,23563326,22284.22,entrante,call_erroneo,2026-04-30,0.00
AYSE,23563329,36731.16,entrante,call_pago_a_confirmar,2026-03-30,0.00
AYSE,23563329,36731.16,entrante,call_volver_a_llamar,2026-03-30,0.00
AYSE,23563489,285055.65,entrante,call_erroneo,2026-03-31,0.00
AYSE,23563515,10601.33,entrante,call_solicita_pago_contado,2026-04-29,0.00
AYSE,23563554,21780.05,entrante,call_solicita_pago_con_quita,2026-03-27,0.00
AYSE,23563588,87759.72,entrante,call_corto,2026-03-25,0.00
AYSE,23563590,79272.52,entrante,call_pago_a_confirmar,2026-04-23,0.00
AYSE,23563590,79272.52,entrante,call_solicita_pago_con_quita,2026-04-06,0.00
AYSE,23563610,406270.15,entrante,call_pago_a_confirmar,2026-03-20,0.00
AYSE,23563622,2391527.27,entrante,call_pago_a_confirmar,2026-04-22,0.00
AYSE,23563636,20128.93,entrante,call_solicita_pago_contado,2026-03-26,0.00
AYSE,23563694,39973.73,entrante,call_notificado_responsable,2026-04-09,0.00
AYSE,23563809,105443.19,entrante,call_contestador,2026-03-25,0.00
AYSE,23563810,66514.02,entrante,call_promesa,2026-03-31,0.00
AYSE,23563810,66514.02,entrante,call_promesa,2026-04-08,0.00
AYSE,23563810,66514.02,entrante,call_solicita_pago_con_quita,2026-04-07,0.00
AYSE,23563871,17700.28,entrante,call_erroneo,2026-03-25,0.00
AYSE,23563895,66493.44,entrante,call_notificado_responsable,2026-03-30,0.00
AYSE,23563895,66493.44,entrante,call_pago_a_confirmar,2026-03-30,0.00
AYSE,23563983,35657.74,entrante,call_solicita_pago_contado,2026-04-01,0.00
AYSE,23563989,70209.90,entrante,call_notificado_responsable,2026-04-13,0.00
AYSE,23563989,70209.90,entrante,call_pago_a_confirmar,2026-04-13,0.00
AYSE,23564056,17239.33,entrante,call_contestador,2026-04-01,0.00
AYSE,23564056,17239.33,entrante,call_corto,2026-04-01,0.00
AYSE,23564056,17239.33,entrante,call_corto,2026-04-01,0.00
AYSE,23564056,17239.33,entrante,call_pago_a_confirmar,2026-05-06,0.00
AYSE,23564056,17239.33,entrante,call_solicita_pago_contado,2026-04-01,0.00
AYSE,23564064,29013.48,entrante,call_notificado,2026-03-31,0.00
AYSE,23564064,29013.48,entrante,call_solicita_pago_contado,2026-04-08,0.00
AYSE,23564064,29013.48,entrante,call_solicita_pago_con_quita,2026-04-15,0.00
AYSE,23564101,17696.39,entrante,call_pago_a_confirmar,2026-04-27,0.00
AYSE,23564163,34512.47,entrante,call_erroneo,2026-03-27,0.00
AYSE,23564169,30182.25,entrante,call_solicita_pago_contado,2026-04-10,0.00
AYSE,23564171,6326.66,entrante,call_corto,2026-03-25,0.00
AYSE,23564259,183069.56,entrante,call_notificado,2026-03-31,0.00
AYSE,23564259,183069.56,entrante,call_notificado,2026-03-31,0.00
AYSE,23564277,38677.40,entrante,call_promesa,2026-04-21,0.00
AYSE,23564288,46415.13,entrante,call_corto,2026-03-25,0.00
AYSE,23564402,64676.29,entrante,call_notificado_responsable,2026-04-08,0.00
AYSE,23564402,64676.29,entrante,call_notificado_responsable,2026-04-10,0.00
AYSE,23564402,64676.29,entrante,call_pago_a_confirmar,2026-03-26,0.00
AYSE,23564402,64676.29,entrante,call_solicita_financiacion,2026-03-26,0.00
AYSE,23564402,64676.29,entrante,call_solicita_financiacion,2026-03-30,0.00
AYSE,23564403,46656.63,entrante,call_pago_a_confirmar,2026-04-06,0.00
AYSE,23564403,46656.63,entrante,call_pago_a_confirmar,2026-04-06,0.00
AYSE,23564509,24867.75,entrante,call_notificado_responsable,2026-04-01,0.00
AYSE,23564560,2796559.30,entrante,call_erroneo,2026-04-23,0.00
AYSE,23564579,18663.14,entrante,call_erroneo,2026-04-08,0.00
AYSE,23564587,25235.96,entrante,call_pago_a_confirmar,2026-03-31,0.00
AYSE,23564622,46985.79,entrante,call_solicita_financiacion,2026-03-27,0.00
AYSE,23564643,126944.47,entrante,call_contestador,2026-03-25,0.00
AYSE,23564643,126944.47,entrante,call_reclamo,2026-03-25,0.00
AYSE,23564643,126944.47,entrante,call_reclamo,2026-03-25,0.00
AYSE,23564659,32535.18,entrante,call_solicita_pago_con_quita,2026-03-31,0.00
AYSE,23595365,17859.27,entrante,call_pago_a_confirmar,2026-04-24,0.00
AYSE,23595397,40794.61,entrante,call_promesa,2026-04-01,0.00
AYSE,23595408,321643.57,entrante,call_solicita_pago_con_quita,2026-04-28,0.00
AYSE,23595422,72671.09,entrante,call_solicita_pago_con_quita,2026-03-27,0.00
AYSE,23595428,85672.13,entrante,call_no_reconoce,2026-04-10,0.00
AYSE,23595463,204603.54,entrante,call_corto,2026-03-30,0.00
AYSE,23595635,92062.66,entrante,call_notificado,2026-04-06,0.00
AYSE,23595635,92062.66,entrante,call_notificado_responsable,2026-04-06,0.00
AYSE,23595653,101619.65,entrante,call_solicita_financiacion_6,2026-04-27,0.00
AYSE,23595678,7101.29,entrante,call_solicita_pago_contado,2026-04-16,0.00
AYSE,23595681,4.88,entrante,call_pago_a_confirmar,2026-03-31,0.00
AYSE,23595700,72118.90,entrante,call_solicita_pago_con_quita,2026-03-30,0.00
AYSE,23595777,56241.52,entrante,call_notificado,2026-03-27,0.00
AYSE,23595811,104202.38,entrante,call_solicita_financiacion_6,2026-04-10,0.00
AYSE,23595811,104202.38,entrante,call_solicita_financiacion_6,2026-04-13,0.00
AYSE,23595834,22922.23,entrante,call_pago_a_confirmar,2026-04-24,0.00
AYSE,23595854,19466.49,entrante,call_erroneo,2026-03-27,0.00
AYSE,23595880,24653.62,entrante,call_solicita_pago_contado,2026-04-10,0.00
AYSE,23595884,5027.11,entrante,call_no_atiende,2026-04-01,0.00
AYSE,23595884,5027.11,entrante,call_pago_a_confirmar,2026-05-05,0.00
AYSE,23595955,52678.78,entrante,call_corto,2026-04-14,0.00
AYSE,23595955,52678.78,entrante,call_pago_a_confirmar,2026-04-14,0.00
AYSE,23595955,52678.78,entrante,call_pago_a_confirmar,2026-05-05,0.00
AYSE,23595955,52678.78,entrante,call_promesa,2026-04-08,0.00
AYSE,23595955,52678.78,entrante,call_promesa,2026-04-08,0.00
AYSE,23595955,52678.78,entrante,call_solicita_financiacion,2026-04-06,0.00
AYSE,23595955,52678.78,entrante,call_solicita_pago_con_quita,2026-03-30,0.00
AYSE,23595997,102035.07,entrante,call_solicita_financiacion_3,2026-04-23,0.00
AYSE,23596001,36552.66,entrante,call_solicita_pago_contado,2026-04-15,0.00
AYSE,23596006,40594.53,entrante,call_pago_a_confirmar,2026-04-28,0.00
AYSE,23596032,1809.86,entrante,call_notificado,2026-03-31,0.00
AYSE,23596051,223663.94,entrante,call_solicita_pago_contado,2026-05-06,0.00
AYSE,23596089,95809.28,entrante,call_erroneo,2026-04-08,0.00
AYSE,23596089,95809.28,entrante,call_no_atiende,2026-04-08,0.00
AYSE,23596089,95809.28,entrante,call_pago_a_confirmar,2026-04-08,0.00
AYSE,23596093,156459.26,entrante,call_volver_a_llamar,2026-04-27,0.00
AYSE,23596229,58380.25,entrante,call_promesa,2026-04-01,0.00
AYSE,23596229,58380.25,entrante,call_solicita_pago_contado,2026-05-06,0.00
AYSE,23596314,126284.31,entrante,call_erroneo,2026-04-23,0.00
AYSE,23596326,110816.13,entrante,call_notificado,2026-04-09,0.00
AYSE,23596339,210522.38,entrante,call_notificado_responsable,2026-04-29,0.00
AYSE,23596358,98726.15,entrante,call_solicita_pago_con_quita,2026-04-28,0.00
AYSE,23596369,105529.11,entrante,call_promesa,2026-04-28,0.00
AYSE,23596369,105529.11,entrante,call_solicita_pago_contado,2026-04-24,0.00
AYSE,23596376,40947.21,entrante,call_pago_a_confirmar,2026-04-17,0.00
AYSE,23596429,41675.38,entrante,call_promesa,2026-04-20,0.00
AYSE,23596544,27046.93,entrante,call_solicita_pago_contado,2026-04-01,0.00
AYSE,23596570,338649.05,entrante,call_notificado,2026-04-30,0.00
AYSE,23596626,89622.62,entrante,call_notificado,2026-04-06,0.00
AYSE,23596662,122419.50,entrante,call_no_reconoce,2026-04-08,0.00
AYSE,23596700,48080.00,entrante,call_notificado_responsable,2026-04-07,0.00
AYSE,23596782,17315.69,entrante,call_promesa,2026-05-04,0.00
AYSE,23596782,17315.69,entrante,call_solicita_pago_con_quita,2026-04-30,0.00
AYSE,23596886,28829.44,entrante,call_pago_a_confirmar,2026-04-01,0.00
AYSE,23597064,167539.91,entrante,call_pago_a_confirmar,2026-04-06,0.00
AYSE,23597064,167539.91,entrante,call_solicita_pago_con_quita,2026-03-30,0.00
AYSE,23597065,165478.78,entrante,call_notificado,2026-04-22,0.00
AYSE,23597065,165478.78,entrante,call_notificado_responsable,2026-04-01,0.00
AYSE,23597101,46538.41,entrante,call_pago_a_confirmar,2026-04-24,0.00
AYSE,23597121,95765.00,entrante,call_promesa,2026-05-06,0.00
AYSE,23597134,78367.19,entrante,call_notificado_responsable,2026-04-08,0.00
AYSE,23597145,1877.07,entrante,call_solicita_pago_contado,2026-03-31,0.00
AYSE,23597194,17632.88,entrante,call_solicita_pago_con_quita,2026-03-27,0.00
AYSE,23597217,45389.70,entrante,call_promesa,2026-04-14,0.00
AYSE,23597217,45389.70,entrante,call_solicita_pago_contado,2026-04-14,0.00
AYSE,23597217,45389.70,entrante,call_solicita_pago_contado,2026-04-15,0.00
AYSE,23597217,45389.70,entrante,call_solicita_pago_contado,2026-04-18,0.00
AYSE,23597217,45389.70,entrante,call_solicita_pago_contado,2026-04-21,0.00
AYSE,23597276,41081.53,entrante,call_pago_a_confirmar,2026-04-21,0.00
AYSE,23597380,2806.06,entrante,call_pago_a_confirmar,2026-03-31,0.00
AYSE,23597435,258938.72,entrante,call_notificado,2026-04-07,0.00
AYSE,23597435,258938.72,entrante,call_notificado_responsable,2026-04-08,0.00
AYSE,23597460,20806.18,entrante,call_solicita_pago_con_quita,2026-03-31,0.00
AYSE,23597469,33157.52,entrante,call_solicita_pago_contado,2026-04-27,0.00
AYSE,23597474,257586.12,entrante,call_notificado_responsable,2026-04-18,0.00
AYSE,23597479,255887.27,entrante,call_solicita_pago_contado,2026-04-22,0.00
AYSE,23597499,158180.15,entrante,call_pago_a_confirmar,2026-04-30,0.00
AYSE,23597515,255487.76,entrante,call_notificado_responsable,2026-03-30,0.00
AYSE,23597515,255487.76,entrante,call_notificado_responsable,2026-03-30,0.00
AYSE,23597515,255487.76,entrante,call_no_atiende,2026-03-30,0.00
AYSE,23597536,162280.57,entrante,call_pago_a_confirmar,2026-04-27,0.00
AYSE,23597590,62678.72,entrante,call_notificado,2026-04-01,0.00
AYSE,23597653,24730.44,entrante,call_pago_a_confirmar,2026-04-13,0.00
AYSE,23597698,37732.97,entrante,call_pago_a_confirmar,2026-04-13,0.00
AYSE,23597731,142471.23,entrante,call_notificado_responsable,2026-04-27,0.00
AYSE,23597731,142471.23,entrante,call_notificado_responsable,2026-04-27,0.00
AYSE,23597731,142471.23,entrante,call_no_atiende,2026-04-27,0.00
AYSE,23597760,455238.93,entrante,call_notificado_responsable,2026-04-30,0.00
AYSE,23597760,455238.93,entrante,call_notificado_responsable,2026-04-30,0.00
AYSE,23597810,107530.88,entrante,call_no_reconoce,2026-04-28,0.00
AYSE,23597839,37195.43,entrante,call_promesa,2026-04-20,0.00
AYSE,23597848,53354.95,entrante,call_pago_a_confirmar,2026-03-31,0.00
AYSE,23789586,37773.54,entrante,call_notificado,2026-04-27,0.00
AYSE,23789586,37773.54,entrante,call_notificado_responsable,2026-05-06,0.00
AYSE,23789586,37773.54,entrante,call_notificado_responsable,2026-05-06,0.00
AYSE,23789647,88361.69,entrante,call_notificado_responsable,2026-05-05,0.00
AYSE,23789647,88361.69,entrante,call_notificado_responsable,2026-05-05,0.00
AYSE,23789647,88361.69,entrante,call_pago_a_confirmar,2026-04-27,0.00
AYSE,23789647,88361.69,entrante,call_pago_a_confirmar,2026-04-27,0.00
AYSE,23789647,88361.69,entrante,call_solicita_pago_con_quita,2026-04-28,0.00
AYSE,23789659,99780.32,entrante,call_solicita_financiacion_6,2026-04-28,0.00
AYSE,23789682,82914.07,entrante,call_solicita_financiacion_3,2026-05-05,0.00
AYSE,23789806,97926.94,entrante,call_pago_a_confirmar,2026-04-23,0.00
AYSE,23789806,97926.94,entrante,call_promesa,2026-04-15,0.00
AYSE,23789863,119041.50,entrante,call_solicita_financiacion_6,2026-04-22,0.00
AYSE,23789881,27030.29,entrante,call_erroneo,2026-04-14,0.00
AYSE,23789891,120587.51,entrante,call_notificado_responsable,2026-04-29,0.00
AYSE,23789896,55078.91,entrante,call_notificado,2026-05-05,0.00
AYSE,23789905,75778.74,entrante,call_solicita_pago_con_quita,2026-05-04,0.00
AYSE,23790028,82223.80,entrante,call_erroneo,2026-04-08,0.00
AYSE,23790140,22379.90,entrante,call_solicita_pago_contado,2026-04-15,0.00
AYSE,23790159,61398.14,entrante,call_promesa,2026-05-06,0.00
AYSE,23790184,783390.04,entrante,call_notificado_responsable,2026-04-15,0.00
AYSE,23790233,594552.64,entrante,call_solicita_pago_contado,2026-04-27,0.00
AYSE,23790236,720542.53,entrante,call_agenda,2026-04-22,0.00
AYSE,23790239,81422.20,entrante,call_pago_a_confirmar,2026-05-05,0.00
AYSE,23790244,168574.89,entrante,call_erroneo,2026-04-22,0.00
AYSE,23790253,132951.83,entrante,call_promesa,2026-04-22,0.00
AYSE,23790424,62455.89,entrante,call_pago_a_confirmar,2026-04-27,0.00
AYSE,23790581,35311.11,entrante,call_notificado,2026-04-29,0.00
AYSE,23790603,122441.73,entrante,call_notificado,2026-04-24,0.00
AYSE,23790605,96778.07,entrante,call_promesa,2026-04-22,0.00
AYSE,23790606,101578.64,entrante,call_pago_a_confirmar,2026-04-30,0.00
AYSE,23790606,101578.64,entrante,call_reclamo,2026-05-06,0.00
AYSE,23790685,506450.41,entrante,call_notificado_responsable,2026-04-23,0.00
AYSE,23790685,506450.41,entrante,call_promesa,2026-05-05,0.00
AYSE,23790728,17565.05,entrante,call_pago_a_confirmar,2026-04-21,0.00
AYSE,23790728,17565.05,entrante,call_pago_a_confirmar,2026-04-28,0.00
AYSE,23790728,17565.05,entrante,call_solicita_pago_contado,2026-04-10,0.00
AYSE,23790728,17565.05,entrante,call_solicita_pago_contado,2026-04-14,0.00
AYSE,23790783,145328.09,entrante,call_notificado_responsable,2026-05-05,0.00
AYSE,23790793,89101.93,entrante,call_solicita_pago_con_quita,2026-05-06,0.00
AYSE,23790818,201217.83,entrante,call_reclamo,2026-04-29,0.00
AYSE,23790846,43147.19,entrante,call_pago_a_confirmar,2026-04-10,0.00
AYSE,23790891,75436.35,entrante,call_erroneo,2026-04-23,0.00
AYSE,23790921,34663.24,entrante,call_pago_a_confirmar,2026-05-05,0.00
AYSE,23790933,24958.78,entrante,call_notificado_responsable,2026-04-24,0.00
AYSE,23790933,24958.78,entrante,call_solicita_pago_con_quita,2026-04-09,0.00
AYSE,23790935,27252.31,entrante,call_solicita_pago_contado,2026-04-10,0.00
AYSE,23790940,56985.37,entrante,call_solicita_pago_contado,2026-04-20,0.00
AYSE,23791082,712.95,entrante,call_pago_a_confirmar,2026-04-15,0.00
AYSE,23791089,28032.42,entrante,call_solicita_pago_contado,2026-04-23,0.00
AYSE,23791115,34871.87,entrante,call_corto,2026-04-10,0.00
AYSE,23791115,34871.87,entrante,call_notificado_responsable,2026-04-28,0.00
AYSE,23791115,34871.87,entrante,call_pago_a_confirmar,2026-04-16,0.00
AYSE,23791115,34871.87,entrante,call_promesa,2026-04-10,0.00
AYSE,23791115,34871.87,entrante,call_promesa,2026-04-10,0.00
AYSE,23791159,96054.75,entrante,call_promesa,2026-04-09,0.00
